Sygnatura czasowa,Jaka jest Twoja płeć,Jaki kierunek studiujesz?,Który rok studiujesz?,Wybierz stopień studiów,Wybierz tryb studiów,"Wybierz słowo, które najlepiej Ciebie opisuje (1 - Zamknięty/a w sobie, 2 - Powściągliwy/a, 3 - Śmiały/a, 4 - Wylewny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Wrażliwy/a, 2 - Nieszkodliwy/a, 3 -Przebiegły/a, 4 - Dowcipny/a)","Wybierz słowo, które najlepiej Ciebie opisuje ( 1 - Uzdolniony/a artystycznie,  2 -Zrównoważony/a, 3 - Odważny/a, 4 -Rozmowny/a)","Wybierz słowo, które najlepiej Ciebie opisuje (1 - Biorący/a wszystko do siebie, 2 - Cierpliwy/a, 3 - Pochopny/a, 4 -Entuzjastyczny/a)        ","Jestem (1 - Wierny/a, 2 - Opanowany/a, 3 - Zdecydowany/a, 4 Kontaktowy/a)","Jestem (1 - Nostalgiczny, 2 - Dystansujący/a się, 3 - Niecierpliwy/a, 4 - Roztargniony/a)",stacjo_id,Czy preferujesz naukę stacjonarną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki stacjonarnej? ,Ile minimum masz czasu na przerwę podczas nauki stacjonarnej (w minutach)?,Oceń atmosferę podczas zajęć stacjonarnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie stacjonarnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie stacjonarnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie stacjonarnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie stacjonarnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki stacjonarnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie stacjonarnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć stacjonarnych? ,"Jaki wpływ ma miejsce, w którym się uczysz stacjonarnie na Twoją organizację nauki?",Jak oceniasz organizację nauki w trybie stacjonarnym?,Jak często pomagasz innym członkom zespołu podczas zajęć stacjonarnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć stacjonarnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie stacjonarnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie stacjonarnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie stacjonarnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie stacjonarnym?,Jak dobrze sobie radzisz na studiach w trybie stacjonarnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie stacjonarnym?,Czy odpowiadają Ci formy zaliczenia przedmiotów w trybie stacjonarnym?,zdal_id,Czy preferujesz naukę zdalną?,W jakim stopniu czujesz się zmęczony/zmęczona po tygodniu nauki zdalnej? ,Ile minimum masz czasu na przerwę podczas nauki zdalnej (w minutach)?,Oceń atmosferę podczas zajęć zdalnych.,Oceń ergonomię swojego stanowiska pracy/nauki w trybie zdalnym.,Jak dużo czasu poświęcasz na samodoskonalenie się w kwestii umiejętności lub poszerzania horyzontów w trybie zdalnym?,"Jak często udaje Ci się zrealizować na czas zadania, które dostajesz na zajęciach praktycznych w trybie zdalnym?",Jak często udaje się zrealizować na czas projekty zespołowe w trybie zdalnym?,Jak często nie udaje Ci się zrealizować zadań do wykonania podczas nauki zdalnej?,Jak bardzo jesteś zmotywowany/zmotywowana do nauki w trybie zdalnym?,Czy czujesz się zmęczony/zmęczona po jednym dniu zajęć zdalnych? ,"Jaki wpływ ma miejsce, w którym się uczysz zdalnie na Twoją organizację w nauki?",Jak oceniasz organizację nauki w trybie zdalnym?,Jak często pomagasz innym członkom zespołu podczas zajęć zdalnych?,Jak często inni członkowie zespołu udzielają pomocy Tobie podczas zajęć zdalnych?,Jak często występują konflikty w zespole podczas pracy zespołowej w trybie zdalnym?,Jak oceniasz przyrost Twojej wiedzy podczas zajęć w trybie zdalnym?,Jak oceniasz kontakt z prowadzącymi zajęcia w trybie zdalnym?,Jak bardzo jesteś skupiony/skupiona na zajęciach w trybie zdalnym?,Jak dobrze sobie radzisz na studiach w trybie zdalnym?,Czy wykonujesz dodatkowe aktywności związane z funkcjonowaniem uczelni w trybie zdalnym?,Czy odpowiadają Ci się formy zaliczenia przedmiotów w trybie zdalnym?,Z jakiego komunikatora korzystasz?,Czy korzystasz z kamery video podczas zajęć w pracy zdalnej?, Jak oceniasz jakość audio i video używanego komunikatora? ,Jak oceniasz jakość komunikatora używanego przez Twoją uczelnię? ,Czy masz problemy ze zrozumieniem kontekstu wypowiedzi podczas porozumiewania się przez komunikator? 
2020/12/20 10:14:55 AM CET,Mężczyzna,Mechanika i Budowa Maszyn,5,Magister,Stacjonarnie,3,4,2,2,2,1,491,Tak,3,30,4,4,4,5,5,5,4,4,4,4,5,4,5,4,4,3,4,Tak,4,491,Nie ma to dla mnie znaczenia,2,30,3,3,2,3,3,3,2,2,3,3,5,5,5,3,3,2,4,Tak,4,Microsoft teams,Tak,4,4,5
2020/12/20 10:51:20 AM CET,Kobieta,Architektura i Urbanistyka,2,Inżynier,Stacjonarnie,2,2,1,1,2,1,492,Tak,3,15,4,4,5,5,5,5,4,4,4,5,3,3,5,4,4,4,4,Nie,4,492,Nie,3,15,3,3,5,5,5,5,3,2,3,3,3,3,4,3,3,3,4,Nie,4,Microsoft teams,Tak,3,4,4
2020/12/20 10:59:44 AM CET,Kobieta,Biotechnologia,5,Magister,Stacjonarnie,3,2,4,3,1,2,493,Tak,3,15,4,4,2,4,5,5,5,3,4,3,2,2,4,5,5,3,4,Nie,4,493,Nie,5,15,5,4,2,2,2,2,1,2,2,4,2,4,3,1,5,3,2,Nie,5,Microsoft teams,Nie,5,5,4
2020/12/20 11:00:21 AM CET,Mężczyzna,OZE,2,Inżynier,Niestacjonarnie,2,4,2,2,3,2,494,Tak,3,30,5,4,4,5,5,5,4,4,5,5,4,4,4,4,4,4,4,Nie,4,494,Nie,5,30,2,2,1,2,2,2,1,1,1,1,2,3,4,1,2,1,1,Nie,2,Microsoft teams,Nie,3,3,3
2020/12/20 11:12:29 AM CET,Mężczyzna,Ekonomia,3,Licencjat,Stacjonarnie,3,4,4,2,4,2,495,Tak,4,15,5,4,4,3,5,5,5,5,5,5,4,4,5,5,4,5,5,Tak,5,495,Nie,1,0,3,4,4,3,4,4,2,1,3,2,3,3,4,3,3,2,4,Tak,3,Microsoft teams,Tak,4,4,3
2020/12/20 11:30:08 AM CET,Kobieta,Ekonomia,2,Licencjat,Stacjonarnie,3,1,1,3,1,2,496,Tak,3,30,5,5,4,5,5,4,5,4,3,5,4,4,4,4,4,4,4,Tak,4,496,Nie,1,15,4,3,4,5,4,4,2,2,4,3,4,4,2,2,3,2,4,Tak,4,Microsoft teams,Nie,4,4,4
2020/12/20 11:42:29 AM CET,Kobieta,Informatyka,2,Inżynier,Niestacjonarnie,3,3,2,2,4,1,497,Nie,1,15,3,1,3,3,3,3,1,1,1,1,1,3,5,3,3,2,3,Nie,3,497,Tak,4,15,4,5,5,5,5,5,5,4,5,4,4,3,5,5,5,5,5,Nie,5,Microsoft teams,Tak,5,4,5
2020/12/20 12:07:18 PM CET,Mężczyzna,Informatyka,4,Inżynier,Niestacjonarnie,2,4,2,2,2,1,498,Nie,2,15,4,3,3,2,3,3,4,1,3,4,4,5,5,4,4,4,4,Nie,4,498,Tak,3,15,4,4,4,4,3,4,4,3,3,4,3,3,5,4,4,3,4,Nie,5,Microsoft teams,Nie,4,4,5
2020/12/20 12:25:36 PM CET,Mężczyzna,Mechanika i Budowa Maszyn,1,Magister,Stacjonarnie,2,3,3,1,3,2,499,Nie ma to dla mnie znaczenia,4,15,5,3,3,5,5,5,4,4,3,4,4,3,5,3,5,3,4,Nie,4,499,Nie ma to dla mnie znaczenia,4,15,3,5,5,4,4,4,4,4,5,2,4,3,5,4,4,2,4,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/20 12:33:16 PM CET,Mężczyzna,Teleiformatyka ,3,Inżynier,Stacjonarnie,3,4,4,2,3,3,500,Nie ma to dla mnie znaczenia,2,0,3,2,5,5,5,3,3,3,3,5,3,3,5,5,5,5,4,Tak,1,500,Nie ma to dla mnie znaczenia,5,15,5,5,5,5,2,3,4,4,5,4,4,4,5,2,5,2,3,Nie,5,Microsoft teams,Tak,4,4,4
2020/12/20 12:37:01 PM CET,Mężczyzna,Informatyka,1,Inżynier,Niestacjonarnie,3,4,4,1,1,3,501,Tak,3,30,3,3,4,5,4,5,3,3,3,3,3,3,5,3,4,5,3,Tak,4,501,Nie,1,60,3,5,3,5,5,5,1,1,5,3,4,4,5,2,3,1,2,Nie,1,Microsoft teams,Nie,3,3,4
2020/12/20 12:38:25 PM CET,Mężczyzna,Teleiformatyka ,3,Inżynier,Stacjonarnie,3,4,4,2,3,3,502,Nie ma to dla mnie znaczenia,2,0,3,2,5,5,5,3,3,3,3,5,3,3,5,5,5,5,4,Tak,1,502,Nie ma to dla mnie znaczenia,5,15,5,5,5,5,2,3,4,4,5,4,4,4,5,2,5,2,3,Nie,5,Microsoft teams,Tak,4,4,4
2020/12/20 12:59:43 PM CET,Mężczyzna,Automatyka i robotyka,1,Inżynier,Stacjonarnie,2,1,2,1,2,1,503,Nie,2,15,4,3,4,4,4,5,4,2,5,4,1,1,5,4,3,4,4,Nie,3,503,Tak,4,30,5,5,4,5,4,5,5,5,5,5,2,4,5,5,5,4,5,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/20 1:00:19 PM CET,Mężczyzna,Zarządzanie i Inżynieria Produkcji,2,Inżynier,Stacjonarnie,2,4,2,2,2,2,504,Tak,4,15,3,4,3,4,5,4,4,5,5,3,4,4,5,4,4,3,4,Nie,4,504,Nie,4,0,3,3,2,4,5,4,4,5,2,3,4,4,5,2,3,3,4,Nie,3,Microsoft teams,Tak,5,4,5
2020/12/20 1:21:51 PM CET,Kobieta,Ekonomia,3,Licencjat,Stacjonarnie,2,1,3,1,1,3,505,Tak,4,15,4,5,4,5,4,5,4,2,4,4,4,4,5,3,3,3,4,Nie,4,505,Nie,4,15,3,4,2,5,3,5,3,2,4,2,4,4,4,2,2,2,5,Nie,3,Microsoft teams,Nie,4,4,3
2020/12/20 1:53:27 PM CET,Mężczyzna,Automatyka i robotyka,5,Magister,Stacjonarnie,2,2,2,2,2,2,506,Tak,3,15,4,4,3,4,4,5,4,4,4,4,4,3,5,4,4,4,4,Tak,4,506,Nie,2,0,3,2,2,4,4,5,2,3,4,3,3,3,5,3,3,2,4,Tak,3,Microsoft teams,Nie,3,3,4
2020/12/20 2:21:25 PM CET,Kobieta,Informatyka,5,Magister,Stacjonarnie,2,1,1,1,2,2,507,Nie ma to dla mnie znaczenia,1,15,3,4,2,4,5,4,2,2,3,4,4,4,5,3,4,4,3,Nie,5,507,Nie ma to dla mnie znaczenia,1,15,5,5,3,4,5,4,2,3,3,3,2,2,5,3,3,3,3,Nie,4,Microsoft teams,Nie,4,4,5
2020/12/20 2:23:33 PM CET,Mężczyzna,teleinformatyka,2,Inżynier,Stacjonarnie,3,4,2,3,2,2,508,Tak,4,15,4,4,3,5,4,5,5,4,4,5,3,3,5,5,5,4,4,Nie,4,508,Nie,2,15,4,4,5,4,4,4,3,3,3,3,4,3,5,3,3,2,4,Nie,4,Microsoft teams,Nie,4,4,5
2020/12/20 2:23:56 PM CET,Kobieta,ochrona środowiska,5,Magister,Stacjonarnie,3,4,3,4,3,2,509,Tak,2,15,4,2,5,5,3,5,3,3,3,3,3,1,5,3,3,2,3,Tak,5,509,Tak,3,15,3,3,5,5,3,1,3,2,3,3,1,1,5,3,3,2,3,Tak,5,Microsoft teams,Nie,2,5,5
2020/12/20 2:35:47 PM CET,Mężczyzna,Informatyka,5,Inżynier,Stacjonarnie,1,2,2,3,1,1,510,Nie,4,30,4,3,1,5,5,5,2,2,3,4,2,2,3,4,3,2,3,Nie,3,510,Tak,4,30,5,2,2,5,5,4,3,4,5,4,5,5,3,3,4,4,3,Nie,4,Discord,Nie,4,3,3
2020/12/20 2:39:03 PM CET,Mężczyzna,Zarządzanie i Inżynieria Produkcji,5,Magister,Stacjonarnie,3,4,1,2,3,1,511,Tak,3,15,4,4,3,5,5,5,4,4,4,3,4,4,4,5,4,5,4,Nie,5,511,Nie,2,15,3,2,2,5,5,5,2,2,2,2,4,4,5,1,2,1,4,Nie,3,Microsoft teams,Nie,3,4,4
2020/12/20 2:58:45 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,4,1,2,2,2,512,Nie,2,15,2,2,4,3,3,2,1,2,3,1,4,5,5,4,2,3,3,Nie,1,512,Tak,5,60,5,5,5,5,5,5,5,5,3,5,4,5,5,3,5,3,5,Nie,5,Microsoft teams,Nie,5,5,3
2020/12/20 3:11:46 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,3,2,3,1,4,3,513,Tak,3,15,5,5,4,5,5,4,5,3,5,5,5,5,5,5,5,4,4,Tak,3,513,Nie ma to dla mnie znaczenia,1,30,1,3,1,3,5,2,1,1,1,1,2,2,1,2,1,2,1,Tak,5,Microsoft teams,Nie,1,1,1
2020/12/20 3:21:31 PM CET,Mężczyzna,Informatyka,1,Licencjat,Stacjonarnie,3,4,2,4,3,1,514,Tak,2,30,3,2,1,3,3,4,2,2,4,3,2,2,5,3,4,5,3,Nie,1,514,Tak,5,30,4,5,3,5,5,5,3,5,4,4,3,1,5,3,5,3,5,Nie,5,Discord,Nie,5,4,5
2020/12/20 3:22:11 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,2,3,1,1,1,515,Nie ma to dla mnie znaczenia,4,15,3,2,2,1,3,5,2,4,3,2,5,5,3,2,2,2,4,Nie,3,515,Nie ma to dla mnie znaczenia,3,15,3,3,1,1,3,4,1,4,2,2,5,5,3,2,2,2,4,Nie,3,Microsoft teams,Nie,3,3,4
2020/12/20 3:27:08 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,4,1,2,2,2,516,Nie,2,15,2,2,4,3,3,2,1,2,3,1,4,5,5,4,2,3,3,Nie,1,516,Tak,5,60,5,5,5,5,5,5,5,5,3,5,4,5,5,3,5,3,5,Nie,5,Microsoft teams,Nie,5,5,3
2020/12/20 3:27:31 PM CET,Kobieta,Informatyka,1,Inżynier,Stacjonarnie,2,2,2,4,4,2,517,Tak,3,30,5,5,4,4,3,3,4,3,4,4,3,3,3,3,3,5,4,Nie,3,517,Nie,4,30,3,2,3,4,5,4,2,2,2,3,5,4,5,2,5,2,3,Nie,5,Microsoft teams,Tak,4,4,2
2020/12/20 3:42:11 PM CET,Mężczyzna,Informatyka,1,Licencjat,Stacjonarnie,1,1,2,1,2,2,518,Nie ma to dla mnie znaczenia,3,15,3,4,2,3,3,3,1,3,2,4,2,3,5,4,4,3,3,Nie,4,518,Nie ma to dla mnie znaczenia,4,15,3,2,2,3,3,2,1,3,2,4,1,3,5,3,2,2,3,Nie,2,Microsoft teams,Tak,4,3,5
2020/12/20 3:51:57 PM CET,Mężczyzna,Informatyka,1,Licencjat,Stacjonarnie,2,4,1,2,1,1,519,Nie,1,15,3,3,3,2,3,3,3,1,2,4,4,4,3,3,4,4,3,Nie,3,519,Tak,5,30,5,5,5,3,3,3,4,4,5,5,3,3,3,4,4,4,4,Tak,4,Microsoft teams,Tak,4,2,5
2020/12/20 4:05:08 PM CET,Mężczyzna,Automatyka I Robotyka,2,Inżynier,Stacjonarnie,1,1,2,4,1,1,520,Tak,3,15,3,4,4,3,4,5,4,4,4,3,5,1,5,3,2,4,4,Tak,3,520,Nie,5,0,2,2,3,4,4,3,1,1,2,2,5,2,5,2,4,1,2,Nie,4,Microsoft teams,Nie,3,3,3
2020/12/20 4:09:08 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,3,3,1,2,2,1,521,Tak,5,15,3,3,3,4,3,3,3,1,3,4,1,1,3,3,3,2,1,Nie,2,521,Tak,5,30,5,5,3,5,5,5,5,5,4,4,5,5,5,5,4,3,5,Nie,5,Microsoft teams,Nie,4,4,5
2020/12/20 4:17:47 PM CET,Mężczyzna,Elektrotechnika,2,Inżynier,Stacjonarnie,2,3,4,1,4,1,522,Nie,4,60,2,1,3,3,3,3,4,2,2,1,3,2,2,2,2,2,4,Nie,1,522,Nie ma to dla mnie znaczenia,1,120,1,4,1,1,1,1,1,1,1,1,5,5,1,1,1,1,3,Nie,1,Microsoft teams,Nie,4,2,2
2020/12/20 4:20:15 PM CET,Mężczyzna,Elektrotechnika,6,Magister,Niestacjonarnie,2,2,2,2,2,2,523,Tak,4,15,4,2,5,5,5,2,5,2,4,4,3,3,2,4,4,4,4,Nie,4,523,Nie,4,15,2,4,5,4,4,5,2,1,2,1,2,2,5,1,1,2,4,Nie,3,Microsoft teams,Nie,3,3,3
2020/12/20 4:33:11 PM CET,Kobieta,Odnawialne Źródła Energii,3,Inżynier,Stacjonarnie,3,1,2,2,2,2,524,Tak,2,30,4,4,3,4,4,4,4,3,4,4,4,4,5,4,5,4,4,Nie,4,524,Tak,3,30,5,4,3,5,5,5,4,4,5,5,4,4,5,4,4,4,5,Nie,5,Microsoft teams,Nie,3,4,4
2020/12/20 4:51:29 PM CET,Mężczyzna,Mechatronika,1,Inżynier,Stacjonarnie,1,2,4,1,1,1,525,Tak,4,15,3,3,1,3,3,3,4,4,5,4,3,3,3,3,4,4,4,Nie,4,525,Nie,1,15,3,1,1,4,4,5,1,1,3,1,4,3,5,1,1,2,3,Nie,2,Microsoft teams,Tak,3,4,5
2020/12/20 5:00:53 PM CET,Mężczyzna,Budowa jachtów ,2,Inżynier,Stacjonarnie,3,3,3,3,1,4,526,Tak,3,15,4,4,3,4,4,2,3,3,4,4,2,4,5,4,4,3,3,Nie,3,526,Nie,5,15,1,1,1,1,1,5,1,1,1,1,3,4,5,1,2,1,1,Nie,5,Microsoft teams,Nie,3,3,3
2020/12/20 5:06:46 PM CET,Kobieta,Budowa Jachtow,2,Inżynier,Stacjonarnie,2,1,2,1,2,2,527,Nie,3,15,5,4,5,5,5,5,5,3,5,4,4,3,2,4,4,5,4,Tak,3,527,Nie,2,15,2,3,4,5,3,4,1,1,1,1,3,2,5,2,2,1,3,Nie,3,Microsoft teams,Tak,2,1,2
2020/12/20 5:11:29 PM CET,Kobieta,Inżynieria Produkcji w Przemyśle 4.0,2,Inżynier,Stacjonarnie,2,2,4,2,1,4,528,Nie,1,15,3,2,4,5,5,1,4,4,5,5,4,5,5,5,2,4,4,Tak,4,528,Nie,2,15,2,1,2,3,3,3,1,1,2,2,3,3,4,2,2,2,2,Nie,3,Microsoft teams,Nie,3,2,2
2020/12/20 5:39:16 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,1,2,1,2,2,1,529,Nie ma to dla mnie znaczenia,3,15,3,2,4,2,4,2,4,2,3,3,4,4,5,3,4,4,3,Nie,2,529,Nie ma to dla mnie znaczenia,4,30,5,5,5,3,4,5,4,3,5,4,4,4,5,3,3,3,4,Nie,4,Discord,Nie,5,2,3
2020/12/20 5:58:21 PM CET,Mężczyzna,Energetyka,4,Inżynier,Stacjonarnie,2,4,2,2,3,2,530,Nie ma to dla mnie znaczenia,2,15,5,1,3,5,5,5,5,3,3,3,4,1,5,5,4,4,5,Nie,4,530,Nie ma to dla mnie znaczenia,5,60,5,5,3,5,5,5,3,5,5,2,3,1,5,4,3,3,5,Nie,5,Microsoft teams,Tak,5,4,4
2020/12/20 6:11:37 PM CET,Kobieta,Informatyka,1,Inżynier,Stacjonarnie,2,2,4,2,4,2,531,Nie,1,30,3,3,5,4,5,4,3,2,2,1,5,5,5,3,5,2,3,Nie,5,531,Nie,1,30,3,3,1,4,5,4,2,2,1,3,5,5,5,3,5,2,3,Nie,5,Microsoft teams,Tak,3,3,3
2020/12/20 6:19:13 PM CET,Mężczyzna,mechanika i budowa maszyn,1,Inżynier,Stacjonarnie,2,2,2,1,2,1,532,Nie,4,15,4,2,3,2,2,4,1,2,2,4,3,4,4,3,4,1,2,Nie,2,532,Nie,4,15,4,2,2,3,3,4,1,2,2,4,3,4,5,3,4,1,2,Nie,2,Microsoft teams,Tak,3,3,3
2020/12/20 6:26:44 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,3,4,3,2,3,1,533,Nie,1,60,2,2,2,3,2,4,1,3,2,2,3,2,3,2,4,3,3,Tak,3,533,Tak,4,30,4,5,5,5,5,4,4,5,5,4,4,3,3,5,4,4,5,Tak,4,Microsoft teams,Nie,5,5,5
2020/12/20 6:27:38 PM CET,Kobieta,Kynologia,1,Licencjat,Stacjonarnie,2,2,2,2,4,2,534,Tak,4,30,5,4,3,4,4,5,5,3,3,3,3,4,5,4,3,4,2,Tak,1,534,Tak,4,30,5,5,5,4,4,5,5,5,3,5,5,5,5,4,4,4,5,Tak,4,Microsoft teams,Tak,4,3,5
2020/12/20 6:34:51 PM CET,Mężczyzna,Informatyka,4,Inżynier,Stacjonarnie,2,4,2,2,2,2,535,Nie,2,30,4,3,4,4,4,4,4,2,5,3,3,2,4,4,5,3,4,Nie,2,535,Tak,4,15,4,4,4,4,5,5,4,4,5,5,3,2,3,4,5,4,4,Nie,5,Microsoft teams,Nie,5,5,5
2020/12/20 6:47:56 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,2,2,2,1,4,3,536,Tak,3,30,5,5,2,4,5,5,5,4,5,5,3,2,5,5,5,5,4,Tak,4,536,Nie,1,60,2,1,1,2,3,2,1,2,1,1,3,4,5,2,3,1,2,Nie,4,Microsoft teams,Nie,5,5,5
2020/12/20 6:56:19 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,1,4,3,1,1,537,Tak,2,15,4,4,4,5,5,4,4,5,5,5,4,4,5,3,4,4,4,Tak,5,537,Nie,5,15,5,5,3,2,2,2,3,4,5,1,4,4,5,3,4,3,2,Nie,1,Microsoft teams,Tak,3,1,4
2020/12/20 6:57:56 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,4,2,1,3,3,538,Nie,4,60,3,3,4,3,3,3,1,4,3,3,3,3,3,3,3,3,3,Nie,2,538,Tak,4,150,4,5,4,4,5,5,5,4,5,5,4,4,5,4,4,4,4,Nie,4,Microsoft teams,Tak,4,4,4
2020/12/20 7:08:01 PM CET,Kobieta,Transport,2,Inżynier,Stacjonarnie,3,1,4,1,4,1,539,Tak,2,0,4,3,3,5,5,5,4,2,5,4,5,3,4,5,5,5,4,Nie,4,539,Nie ma to dla mnie znaczenia,5,15,3,3,1,3,3,2,1,5,1,3,3,3,1,2,2,1,4,Nie,5,Microsoft teams,Nie,5,5,3
2020/12/20 7:24:55 PM CET,Mężczyzna,Zarządzanie i inżynieria produkcji ,1,Inżynier,Stacjonarnie,3,1,1,3,1,1,540,Tak,3,30,4,3,2,5,5,5,5,4,5,5,4,3,5,5,3,4,4,Nie,3,540,Nie,1,30,2,2,1,4,4,4,1,1,2,3,3,4,5,3,2,2,3,Nie,4,Microsoft teams,Nie,4,4,3
2020/12/20 7:41:07 PM CET,Mężczyzna,Zarządzanie,2,Licencjat,Stacjonarnie,2,4,1,4,1,3,541,Tak,5,15,3,3,3,3,4,4,3,4,4,3,4,3,4,4,4,4,4,Nie,3,541,Nie,5,0,3,1,2,2,5,2,3,5,3,1,5,5,2,2,5,1,3,Nie,2,Inne,Tak,2,3,3
2020/12/20 7:55:55 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,3,1,2,2,2,4,542,Tak,1,15,4,4,4,4,4,4,4,4,5,3,3,4,4,4,5,2,4,Nie,3,542,Nie,5,15,4,4,2,2,3,5,1,5,4,4,5,5,5,2,5,1,3,Nie,5,Microsoft teams,Nie,4,4,4
2020/12/20 7:56:47 PM CET,Mężczyzna,Informatyka,2,Inżynier,Stacjonarnie,3,4,4,2,1,2,543,Tak,3,30,5,4,3,1,3,3,2,2,3,3,2,5,5,3,3,1,2,Nie,3,543,Tak,3,60,5,5,4,1,3,1,3,3,3,3,2,5,5,3,3,4,4,Nie,3,Microsoft teams,Tak,3,2,5
2020/12/20 8:30:31 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,2,2,2,2,2,544,Nie ma to dla mnie znaczenia,4,30,3,3,2,4,4,2,3,3,3,4,3,4,2,4,4,4,3,Nie,2,544,Nie ma to dla mnie znaczenia,2,30,3,5,4,4,5,2,4,5,5,4,4,4,4,3,2,2,3,Nie,5,Microsoft teams,Nie,3,3,4
2020/12/20 8:31:05 PM CET,Mężczyzna,Automatyka i Robotyka,2,Inżynier,Stacjonarnie,2,2,2,2,2,2,545,Nie ma to dla mnie znaczenia,4,30,3,3,2,4,5,4,2,2,3,2,5,5,4,3,3,3,3,Nie,4,545,Tak,1,15,2,5,1,5,5,5,2,1,4,2,5,5,4,3,3,3,3,Nie,5,Microsoft teams,Nie,5,4,4
2020/12/20 8:31:54 PM CET,Mężczyzna,Informatyka,1,Inżynier,Stacjonarnie,2,4,2,4,3,3,546,Nie ma to dla mnie znaczenia,2,60,3,2,1,3,4,4,2,2,1,3,3,3,2,4,3,3,3,Nie,1,546,Nie ma to dla mnie znaczenia,5,30,3,5,4,4,5,4,4,5,4,5,5,4,5,3,3,3,3,Nie,4,Microsoft teams,Nie,4,3,4
2020/12/20 8:51:29 PM CET,Kobieta,Informatyka,7,Inżynier,Stacjonarnie,2,1,2,1,3,4,547,Nie,1,150,4,3,3,3,3,3,2,4,3,3,3,2,3,3,3,3,3,Tak,3,547,Tak,3,150,3,2,4,5,4,4,4,3,3,3,5,4,4,3,4,2,5,Tak,5,Microsoft teams,Nie,3,4,5
2020/12/20 8:55:06 PM CET,Mężczyzna,Informatyka,3,Inżynier,Stacjonarnie,2,1,2,1,2,2,548,Nie,1,15,1,2,1,1,2,3,1,2,2,2,2,2,4,2,2,1,2,Nie,2,548,Tak,4,60,4,4,3,3,3,3,3,5,4,3,1,1,4,3,3,4,4,Nie,4,Microsoft teams,Nie,4,4,4
2020/12/20 9:01:41 PM CET,Mężczyzna,Automatyka i robotyka,1,Licencjat,Niestacjonarnie,2,2,1,4,1,4,549,Tak,2,0,4,5,1,5,5,5,5,4,5,5,4,3,3,5,5,5,5,Tak,1,549,Tak,5,0,3,5,5,1,1,1,5,4,5,3,5,5,5,1,1,2,5,Nie,5,Microsoft teams,Nie,5,5,3
2020/12/20 9:09:06 PM CET,Kobieta,biotechnologia,1,Inżynier,Stacjonarnie,1,2,2,1,1,2,550,Nie ma to dla mnie znaczenia,4,30,3,5,2,5,4,5,3,2,4,3,3,3,3,3,4,4,3,Nie,2,550,Nie ma to dla mnie znaczenia,4,30,3,3,3,5,5,1,2,3,3,3,3,3,3,3,2,2,3,Nie,5,Microsoft teams,Tak,4,5,5
2020/12/20 9:32:05 PM CET,Kobieta,Zarządzanie i inżynieria produkcji,2,Inżynier,Stacjonarnie,3,4,4,4,4,4,551,Tak,3,15,5,5,4,5,5,2,4,4,4,4,3,3,4,5,5,4,4,Nie,4,551,Nie,5,15,2,2,2,5,4,2,2,1,4,3,5,5,5,2,2,1,3,Nie,2,Microsoft teams,Nie,5,5,4
2020/12/20 9:42:19 PM CET,Kobieta,architektura,1,Inżynier,Stacjonarnie,1,1,2,2,2,2,552,Tak,3,15,4,4,4,5,5,5,5,5,5,5,3,2,5,5,5,5,4,Nie,3,552,Nie,4,15,4,3,5,4,4,4,2,2,3,3,4,1,3,4,3,4,3,Nie,4,Microsoft teams,Tak,4,4,4
